index,Design No.,Stock,Category,Color,SKU_Cleaned
3424,JNE2145,3.0,KURTA,Blue,JNE2145-KR-406
3429,JNE2145,3.0,KURTA,Blue,JNE2145-KR-406
3431,JNE2153,5.0,KURTA,Sea Green,JNE2153-KR-278
3433,JNE2153,4.0,KURTA,Sea Green,JNE2153-KR-278
3435,JNE2153,3.0,KURTA,Sea Green,JNE2153-KR-278
3441,JNE2170,13.0,KURTA,Black,JNE2170-KR-436
3442,JNE2170,29.0,KURTA,Black,JNE2170-KR-436
3443,JNE2170,3.0,KURTA,Black,JNE2170-KR-436
3444,JNE2171,5.0,KURTA,White,JNE2171-KR-437
3445,JNE2171,5.0,KURTA,White,JNE2171-KR-437
3447,JNE2171,4.0,KURTA,White,JNE2171-KR-437
3448,JNE2171,29.0,KURTA,White,JNE2171-KR-437
3452,JNE2199,21.0,KURTA,Pink,JNE2199-KR-411
3456,JNE2199,6.0,KURTA,Pink,JNE2199-KR-411
3462,JNE2205,3.0,KURTA,Light Green,JNE2205-KR-467
3463,JNE2205,8.0,KURTA,Light Green,JNE2205-KR-467
3464,JNE2205,7.0,KURTA,Light Green,JNE2205-KR-467
3467,JNE2251,3.0,KURTA,Peach,JNE2251-KR-537
3472,JNE2251,3.0,KURTA,Peach,JNE2251-KR-537
3474,JNE2262,4.0,KURTA,Black,JNE2262-KR-569
3476,JNE2265,12.0,KURTA,Purple,JNE2265-KR-501
3477,JNE2265,8.0,KURTA,Purple,JNE2265-KR-501
3478,JNE2265,5.0,KURTA,Purple,JNE2265-KR-501
3479,JNE2265,13.0,KURTA,Purple,JNE2265-KR-501
3480,JNE2265,26.0,KURTA,Purple,JNE2265-KR-501
3481,JNE2265,16.0,KURTA,Purple,JNE2265-KR-501
3484,JNE2266,19.0,KURTA,Black,JNE2266-KR-490
3485,JNE2266,5.0,KURTA,Black,JNE2266-KR-490
3486,JNE2266,20.0,KURTA,Black,JNE2266-KR-490
3488,JNE2266,6.0,KURTA,Black,JNE2266-KR-490
3498,JNE2288,25.0,KURTA,Yellow,JNE2288-KR
3499,JNE2288,28.0,KURTA,Yellow,JNE2288-KR
3500,JNE2288,22.0,KURTA,Yellow,JNE2288-KR
3501,JNE2288,25.0,KURTA,Yellow,JNE2288-KR
3502,JNE2291,6.0,KURTA,Mustard,JNE2291-KR-602
3505,JNE2291,24.0,KURTA,Mustard,JNE2291-KR-602
3507,JNE2291,19.0,KURTA,Mustard,JNE2291-KR-602
3508,JNE2291,10.0,KURTA,Mustard,JNE2291-KR-602
3509,JNE2294,3.0,KURTA,Yellow,JNE2294-KR-A
3510,JNE2294,8.0,KURTA,Yellow,JNE2294-KR-A
3511,JNE2294,8.0,KURTA,Yellow,JNE2294-KR-A
3512,JNE2294,6.0,KURTA,Yellow,JNE2294-KR-A
3513,JNE2294,9.0,KURTA,Yellow,JNE2294-KR-A
3514,JNE2294,3.0,KURTA,Yellow,JNE2294-KR-A
3515,JNE2294,4.0,KURTA,Yellow,JNE2294-KR-A
3518,JNE2305,12.0,KURTA,Light Brown,JNE2305-KR-533
3523,JNE2307,3.0,KURTA,Grey,JNE2307-KR-572
3527,JNE2307,3.0,KURTA,Grey,JNE2307-KR-572
3528,JNE3030,7.0,KURTA,Maroon,JNE3030-KR
3531,JNE3030,5.0,KURTA,Maroon,JNE3030-KR
3532,JNE3030,25.0,KURTA,Maroon,JNE3030-KR
3533,JNE3030,23.0,KURTA,Maroon,JNE3030-KR
3534,JNE3030,3.0,KURTA,Maroon,JNE3030-KR
3535,JNE3042,3.0,KURTA,Grey,JNE3042-KR
3536,JNE3042,7.0,KURTA,Grey,JNE3042-KR
3537,JNE3042,3.0,KURTA,Grey,JNE3042-KR
3539,JNE3042,6.0,KURTA,Grey,JNE3042-KR
3540,JNE3042,5.0,KURTA,Grey,JNE3042-KR
3542,JNE3065,8.0,KURTA,Turquoise Blue,JNE3065-KR
3544,JNE3065,13.0,KURTA,Turquoise Blue,JNE3065-KR
3545,JNE3065,7.0,KURTA,Turquoise Blue,JNE3065-KR
3547,JNE3065,3.0,KURTA,Turquoise Blue,JNE3065-KR
3553,JNE3068,9.0,KURTA,Black,JNE3068-KR
3554,JNE3068,4.0,KURTA,Black,JNE3068-KR
3555,JNE3160,20.0,KURTA,White,JNE3160-KR
3556,JNE3160,12.0,KURTA,White,JNE3160-KR
3558,JNE3160,30.0,KURTA,White,JNE3160-KR
3559,JNE3160,26.0,KURTA,White,JNE3160-KR
3564,JNE3225,3.0,KURTA,Light Blue,JNE3225-KR
3566,JNE3225,4.0,KURTA,Light Blue,JNE3225-KR
3568,JNE3225,4.0,KURTA,Light Blue,JNE3225-KR
3572,JNE3250,3.0,KURTA,Pink,JNE3250-KR
3579,JNE3252,5.0,KURTA,Pink,JNE3252-KR
3580,JNE3252,11.0,KURTA,Pink,JNE3252-KR
3581,JNE3252,8.0,KURTA,Pink,JNE3252-KR
3582,JNE3252,11.0,KURTA,Pink,JNE3252-KR
3583,JNE3252,10.0,KURTA,Pink,JNE3252-KR
3584,JNE3252,5.0,KURTA,Pink,JNE3252-KR
3585,JNE3252,10.0,KURTA,Pink,JNE3252-KR
3586,JNE3253,21.0,KURTA,Black,JNE3253-KR
3587,JNE3253,23.0,KURTA,Black,JNE3253-KR
3588,JNE3253,22.0,KURTA,Black,JNE3253-KR
3589,JNE3253,21.0,KURTA,Black,JNE3253-KR
3590,JNE3253,19.0,KURTA,Black,JNE3253-KR
3591,JNE3255,21.0,KURTA,Maroon,JNE3255-KR
3592,JNE3255,25.0,KURTA,Maroon,JNE3255-KR
3593,JNE3255,16.0,KURTA,Maroon,JNE3255-KR
3594,JNE3255,11.0,KURTA,Maroon,JNE3255-KR
3596,JNE3255,8.0,KURTA,Maroon,JNE3255-KR
3597,JNE3255,6.0,KURTA,Maroon,JNE3255-KR
3605,JNE3257,8.0,KURTA,Magenta,JNE3257-KR
3606,JNE3257,9.0,KURTA,Magenta,JNE3257-KR
3607,JNE3257,13.0,KURTA,Magenta,JNE3257-KR
3608,JNE3257,12.0,KURTA,Magenta,JNE3257-KR
3609,JNE3257,9.0,KURTA,Magenta,JNE3257-KR
3610,JNE3261,26.0,KURTA,Peach,JNE3261-KR
3612,JNE3261,15.0,KURTA,Peach,JNE3261-KR
3614,JNE3261,5.0,KURTA,Peach,JNE3261-KR
3618,JNE3265,8.0,KURTA,Light Green,JNE3265-KR
3619,JNE3265,6.0,KURTA,Light Green,JNE3265-KR
3620,JNE3265,24.0,KURTA,Light Green,JNE3265-KR
3621,JNE3265,4.0,KURTA,Light Green,JNE3265-KR
3622,JNE3265,3.0,KURTA,Light Green,JNE3265-KR
3624,JNE3270,31.0,KURTA,Maroon,JNE3270-KR
3626,JNE3270,29.0,KURTA,Maroon,JNE3270-KR
3628,JNE3270,4.0,KURTA,Maroon,JNE3270-KR
3629,JNE3270,11.0,KURTA,Maroon,JNE3270-KR
3630,JNE3273,4.0,KURTA,Maroon,JNE3273-KR
3631,JNE3273,14.0,KURTA,Maroon,JNE3273-KR
3632,JNE3273,6.0,KURTA,Maroon,JNE3273-KR
3633,JNE3273,15.0,KURTA,Maroon,JNE3273-KR
3634,JNE3273,26.0,KURTA,Maroon,JNE3273-KR
3636,JNE3273,3.0,KURTA,Maroon,JNE3273-KR
3639,JNE3279,3.0,KURTA,Peach,JNE3279-KR
3641,JNE3279,3.0,KURTA,Peach,JNE3279-KR
3642,JNE3279,3.0,KURTA,Peach,JNE3279-KR
3643,JNE3279,4.0,KURTA,Peach,JNE3279-KR
3644,JNE3284,4.0,KURTA,Peach,JNE3284-KR
3645,JNE3284,3.0,KURTA,Peach,JNE3284-KR
3646,JNE3284,7.0,KURTA,Peach,JNE3284-KR
3647,JNE3284,4.0,KURTA,Peach,JNE3284-KR
3648,JNE3284,5.0,KURTA,Peach,JNE3284-KR
3649,JNE3288,13.0,KURTA,Pink,JNE3288-KR
3650,JNE3288,16.0,KURTA,Pink,JNE3288-KR
3651,JNE3288,30.0,KURTA,Pink,JNE3288-KR
3652,JNE3288,19.0,KURTA,Pink,JNE3288-KR
3653,JNE3288,8.0,KURTA,Pink,JNE3288-KR
3654,JNE3288,16.0,KURTA,Pink,JNE3288-KR
3658,JNE3291,19.0,KURTA,Light Green,JNE3291-KR
3660,JNE3291,8.0,KURTA,Light Green,JNE3291-KR
3663,JNE3294,5.0,KURTA,Yellow,JNE3294-KR
3664,JNE3294,4.0,KURTA,Yellow,JNE3294-KR
3666,JNE3294,7.0,KURTA,Yellow,JNE3294-KR
3668,JNE3294,5.0,KURTA,Yellow,JNE3294-KR
3669,JNE3294,5.0,KURTA,Yellow,JNE3294-KR
3672,JNE3311,4.0,KURTA,Peach,JNE3311-KR
3673,JNE3311,3.0,KURTA,Peach,JNE3311-KR
3674,JNE3311,3.0,KURTA,Peach,JNE3311-KR
3677,JNE3313,29.0,KURTA,Black,JNE3313-KR
3680,JNE3313,20.0,KURTA,Black,JNE3313-KR
3681,JNE3313,16.0,KURTA,Black,JNE3313-KR
3683,JNE3313,9.0,KURTA,Black,JNE3313-KR
3684,JNE3323,3.0,KURTA,Teal,JNE3323-KR
3686,JNE3323,3.0,KURTA,Teal,JNE3323-KR
3688,JNE3323,3.0,KURTA,Teal,JNE3323-KR
3689,JNE3323,7.0,KURTA,Teal,JNE3323-KR
3692,JNE3334,6.0,KURTA,Black,JNE3334-KR
3693,JNE3334,12.0,KURTA,Black,JNE3334-KR
3695,JNE3334,6.0,KURTA,Black,JNE3334-KR
3696,JNE3334,4.0,KURTA,Black,JNE3334-KR
3698,JNE3336,5.0,KURTA,Sky Blue,JNE3336-KR
3699,JNE3336,14.0,KURTA,Sky Blue,JNE3336-KR
3700,JNE3336,3.0,KURTA,Sky Blue,JNE3336-KR
3701,JNE3336,9.0,KURTA,Sky Blue,JNE3336-KR
3705,JNE3337,3.0,KURTA,Peach,JNE3337-KR
3706,JNE3337,3.0,KURTA,Peach,JNE3337-KR
3710,JNE3338,13.0,KURTA,Grey,JNE3338-KR
3711,JNE3338,13.0,KURTA,Grey,JNE3338-KR
3712,JNE3338,5.0,KURTA,Grey,JNE3338-KR
3713,JNE3338,9.0,KURTA,Grey,JNE3338-KR
3714,JNE3348,10.0,KURTA,Pink,JNE3348-KR
3716,JNE3348,13.0,KURTA,Pink,JNE3348-KR
3718,JNE3348,25.0,KURTA,Pink,JNE3348-KR
3721,JNE3349,18.0,KURTA,Navy Blue,JNE3349-KR
3722,JNE3349,17.0,KURTA,Navy Blue,JNE3349-KR
3723,JNE3349,19.0,KURTA,Navy Blue,JNE3349-KR
3741,JNE3357,22.0,KURTA,Yellow,JNE3357-KR
3742,JNE3357,26.0,KURTA,Yellow,JNE3357-KR
3743,JNE3357,26.0,KURTA,Yellow,JNE3357-KR
3744,JNE3357,28.0,KURTA,Yellow,JNE3357-KR
3745,JNE3357,29.0,KURTA,Yellow,JNE3357-KR
3746,JNE3359,7.0,KURTA,Grey,JNE3359-KR
3747,JNE3359,7.0,KURTA,Grey,JNE3359-KR
3748,JNE3359,4.0,KURTA,Grey,JNE3359-KR
3749,JNE3359,4.0,KURTA,Grey,JNE3359-KR
3751,JNE3359,3.0,KURTA,Grey,JNE3359-KR
3756,JNE3363,23.0,KURTA,Dark Blue,JNE3363-KR-1032
3757,JNE3363,22.0,KURTA,Dark Blue,JNE3363-KR-1032
3758,JNE3363,11.0,KURTA,Dark Blue,JNE3363-KR-1032
3760,JNE3363,10.0,KURTA,Dark Blue,JNE3363-KR-1032
3768,JNE3365,15.0,KURTA,Mustard,JNE3365-KR-1052
3769,JNE3365,6.0,KURTA,Mustard,JNE3365-KR-1052
3770,JNE3365,10.0,KURTA,Mustard,JNE3365-KR-1052
3771,JNE3365,10.0,KURTA,Mustard,JNE3365-KR-1052
3772,JNE3365,14.0,KURTA,Mustard,JNE3365-KR-1052
3773,JNE3365,4.0,KURTA,Mustard,JNE3365-KR-1052
3774,JNE3365,12.0,KURTA,Mustard,JNE3365-KR-1052
3790,JNE3369,9.0,KURTA,Black,JNE3369-KR
3792,JNE3369,3.0,KURTA,Black,JNE3369-KR
3793,JNE3369,15.0,KURTA,Black,JNE3369-KR
3795,JNE3369,4.0,KURTA,Black,JNE3369-KR
3796,JNE3369,8.0,KURTA,Black,JNE3369-KR
3798,JNE3370,4.0,KURTA,Red,JNE3370-KR
3799,JNE3370,4.0,KURTA,Red,JNE3370-KR
3800,JNE3370,4.0,KURTA,Red,JNE3370-KR
3801,JNE3370,4.0,KURTA,Red,JNE3370-KR
3803,JNE3371,7.0,KURTA,Light Green,JNE3371-KR
3804,JNE3371,3.0,KURTA,Light Green,JNE3371-KR
3805,JNE3371,4.0,KURTA,Light Green,JNE3371-KR
3806,JNE3371,7.0,KURTA,Light Green,JNE3371-KR
3807,JNE3371,4.0,KURTA,Light Green,JNE3371-KR
3811,JNE3373,21.0,KURTA,Black,JNE3373-KR
3823,JNE3376,7.0,KURTA,Mustard,JNE3376-KR
3825,JNE3376,11.0,KURTA,Mustard,JNE3376-KR
3827,JNE3376,28.0,KURTA,Mustard,JNE3376-KR
3828,JNE3376,15.0,KURTA,Mustard,JNE3376-KR
3829,JNE3376,6.0,KURTA,Mustard,JNE3376-KR
3834,JNE3383,11.0,KURTA,Dark Green,JNE3383-KR
3837,JNE3384,6.0,KURTA,Turquoise Blue,JNE3384-KR
3838,JNE3384,7.0,KURTA,Turquoise Blue,JNE3384-KR
3839,JNE3384,17.0,KURTA,Turquoise Blue,JNE3384-KR
3840,JNE3384,3.0,KURTA,Turquoise Blue,JNE3384-KR
3841,JNE3384,8.0,KURTA,Turquoise Blue,JNE3384-KR
3842,JNE3384,6.0,KURTA,Turquoise Blue,JNE3384-KR
3843,JNE3384,7.0,KURTA,Turquoise Blue,JNE3384-KR
3844,JNE3385,25.0,KURTA,Mustard,JNE3385-KR
3845,JNE3385,15.0,KURTA,Mustard,JNE3385-KR
3847,JNE3385,17.0,KURTA,Mustard,JNE3385-KR
3848,JNE3385,24.0,KURTA,Mustard,JNE3385-KR
3856,JNE3387,29.0,KURTA,Dark Green,JNE3387-KR
3859,JNE3389,4.0,KURTA,Blue,JNE3389-KR
3860,JNE3389,4.0,KURTA,Blue,JNE3389-KR
3861,JNE3389,6.0,KURTA,Blue,JNE3389-KR
3862,JNE3389,4.0,KURTA,Blue,JNE3389-KR
3871,JNE3391,3.0,KURTA,Pink,JNE3391-KR
3872,JNE3391,6.0,KURTA,Pink,JNE3391-KR
3874,JNE3391,17.0,KURTA,Pink,JNE3391-KR
3875,JNE3391,3.0,KURTA,Pink,JNE3391-KR
3876,JNE3391,3.0,KURTA,Pink,JNE3391-KR
3877,JNE3394,3.0,KURTA,Cream,JNE3394-KR
3888,JNE3395,20.0,KURTA,Light Green,JNE3395-KR
3894,JNE3396,12.0,KURTA,Brown,JNE3396-KR
3896,JNE3396,7.0,KURTA,Brown,JNE3396-KR
3902,JNE3398,7.0,KURTA,Yellow,JNE3398-KR
3903,JNE3398,3.0,KURTA,Yellow,JNE3398-KR
3907,JNE3399,16.0,KURTA,Turquoise Blue,JNE3399-KR
3910,JNE3399,19.0,KURTA,Turquoise Blue,JNE3399-KR
3911,JNE3400,3.0,KURTA,Brown,JNE3400-KR
3913,JNE3400,5.0,KURTA,Brown,JNE3400-KR
3915,JNE3400,19.0,KURTA,Brown,JNE3400-KR
3917,JNE3400,11.0,KURTA,Brown,JNE3400-KR
3918,JNE3401,3.0,KURTA,Brown,JNE3401-KR
3919,JNE3401,3.0,KURTA,Brown,JNE3401-KR
3920,JNE3401,4.0,KURTA,Brown,JNE3401-KR
3922,JNE3401,8.0,KURTA,Brown,JNE3401-KR
3927,JNE3403,8.0,KURTA,Maroon,JNE3403-KR
3930,JNE3403,4.0,KURTA,Maroon,JNE3403-KR
3939,JNE3404,6.0,KURTA,Wine,JNE3404-KR
3940,JNE3404,31.0,KURTA,Wine,JNE3404-KR
3950,JNE3407,3.0,KURTA,Olive Green,JNE3407-KR
3954,JNE3407,4.0,KURTA,Olive Green,JNE3407-KR
3958,JNE3408,31.0,KURTA,Black,JNE3408-KR
3960,JNE3408,27.0,KURTA,Black,JNE3408-KR
3961,JNE3408,13.0,KURTA,Black,JNE3408-KR
3962,JNE3408,24.0,KURTA,Black,JNE3408-KR
3965,JNE3412,23.0,KURTA,Olive,JNE3412-KR
3968,JNE3412,23.0,KURTA,Olive,JNE3412-KR
3969,JNE3412,17.0,KURTA,Olive,JNE3412-KR
3970,JNE3412,4.0,KURTA,Olive,JNE3412-KR
3971,JNE3413,11.0,KURTA,Navy Blue,JNE3413-KR
3972,JNE3413,4.0,KURTA,Navy Blue,JNE3413-KR
3973,JNE3413,22.0,KURTA,Navy Blue,JNE3413-KR
3974,JNE3413,31.0,KURTA,Navy Blue,JNE3413-KR
3975,JNE3413,3.0,KURTA,Navy Blue,JNE3413-KR
3977,JNE3413,3.0,KURTA,Navy Blue,JNE3413-KR
3978,JNE3415,6.0,KURTA,Red,JNE3415-KR
3980,JNE3415,4.0,KURTA,Red,JNE3415-KR
3982,JNE3415,10.0,KURTA,Red,JNE3415-KR
3983,JNE3415,4.0,KURTA,Red,JNE3415-KR
3984,JNE3415,3.0,KURTA,Red,JNE3415-KR
3985,JNE3416,16.0,KURTA,Brown,JNE3416-KR
3988,JNE3416,26.0,KURTA,Brown,JNE3416-KR
3989,JNE3416,6.0,KURTA,Brown,JNE3416-KR
3991,JNE3417,20.0,KURTA,Red,JNE3417-KR
3992,JNE3417,27.0,KURTA,Red,JNE3417-KR
3994,JNE3417,27.0,KURTA,Red,JNE3417-KR
3995,JNE3417,21.0,KURTA,Red,JNE3417-KR
3996,JNE3420,5.0,KURTA,Pink,JNE3420-KR
3997,JNE3420,6.0,KURTA,Pink,JNE3420-KR
3998,JNE3420,9.0,KURTA,Pink,JNE3420-KR
3999,JNE3420,4.0,KURTA,Pink,JNE3420-KR
4004,JNE3421,20.0,KURTA,Grey,JNE3421-KR
4005,JNE3421,10.0,KURTA,Grey,JNE3421-KR
4006,JNE3421,17.0,KURTA,Grey,JNE3421-KR
4007,JNE3421,8.0,KURTA,Grey,JNE3421-KR
4008,JNE3421,3.0,KURTA,Grey,JNE3421-KR
4010,JNE3422,3.0,KURTA,Pink,JNE3422-KR
4011,JNE3422,6.0,KURTA,Pink,JNE3422-KR
4012,JNE3422,7.0,KURTA,Pink,JNE3422-KR
4013,JNE3422,4.0,KURTA,Pink,JNE3422-KR
4014,JNE3422,3.0,KURTA,Pink,JNE3422-KR
4015,JNE3422,5.0,KURTA,Pink,JNE3422-KR
4018,JNE3423,26.0,KURTA,Black,JNE3423-KR
4020,JNE3423,5.0,KURTA,Black,JNE3423-KR
4022,JNE3423,10.0,KURTA,Black,JNE3423-KR
4025,JNE3424,14.0,KURTA,Blue,JNE3424-KR
4026,JNE3424,10.0,KURTA,Blue,JNE3424-KR
4027,JNE3424,11.0,KURTA,Blue,JNE3424-KR
4028,JNE3424,15.0,KURTA,Blue,JNE3424-KR
4029,JNE3424,4.0,KURTA,Blue,JNE3424-KR
4030,JNE3424,11.0,KURTA,Blue,JNE3424-KR
4032,JNE3425,21.0,KURTA,Pink,JNE3425-KR
4033,JNE3425,28.0,KURTA,Pink,JNE3425-KR
4034,JNE3425,31.0,KURTA,Pink,JNE3425-KR
4035,JNE3425,12.0,KURTA,Pink,JNE3425-KR
4036,JNE3425,16.0,KURTA,Pink,JNE3425-KR
4037,JNE3425,15.0,KURTA,Pink,JNE3425-KR
4038,JNE3425,5.0,KURTA,Pink,JNE3425-KR
4042,JNE3426,4.0,KURTA,Turquoise,JNE3426-KR
4043,JNE3427,3.0,KURTA,Grey,JNE3427-KR
4044,JNE3427,4.0,KURTA,Grey,JNE3427-KR
4045,JNE3427,5.0,KURTA,Grey,JNE3427-KR
4046,JNE3427,5.0,KURTA,Grey,JNE3427-KR
4048,JNE3427,3.0,KURTA,Grey,JNE3427-KR
4051,JNE3428,3.0,KURTA,Dark Blue,JNE3428-KR
4052,JNE3428,9.0,KURTA,Dark Blue,JNE3428-KR
4053,JNE3428,3.0,KURTA,Dark Blue,JNE3428-KR
4057,JNE3429,10.0,KURTA,Light Green,JNE3429-KR
4058,JNE3429,18.0,KURTA,Light Green,JNE3429-KR
4059,JNE3429,29.0,KURTA,Light Green,JNE3429-KR
4060,JNE3429,15.0,KURTA,Light Green,JNE3429-KR
4061,JNE3429,7.0,KURTA,Light Green,JNE3429-KR
4062,JNE3429,13.0,KURTA,Light Green,JNE3429-KR
4063,JNE3429,3.0,KURTA,Light Green,JNE3429-KR
4064,JNE3430,13.0,KURTA,Yellow,JNE3430-KR
4065,JNE3430,9.0,KURTA,Yellow,JNE3430-KR
4066,JNE3430,15.0,KURTA,Yellow,JNE3430-KR
4067,JNE3430,8.0,KURTA,Yellow,JNE3430-KR
4069,JNE3430,11.0,KURTA,Yellow,JNE3430-KR
4073,JNE3431,13.0,KURTA,Maroon,JNE3431-KR
4074,JNE3431,8.0,KURTA,Maroon,JNE3431-KR
4075,JNE3431,5.0,KURTA,Maroon,JNE3431-KR
4077,JNE3432,12.0,KURTA,Red,JNE3432-KR
4078,JNE3432,23.0,KURTA,Red,JNE3432-KR
4079,JNE3432,5.0,KURTA,Red,JNE3432-KR
4080,JNE3432,8.0,KURTA,Red,JNE3432-KR
4081,JNE3432,12.0,KURTA,Red,JNE3432-KR
4082,JNE3432,4.0,KURTA,Red,JNE3432-KR
4083,JNE3432,21.0,KURTA,Red,JNE3432-KR
4085,JNE3434,5.0,KURTA,Mustard,JNE3434-KR
4086,JNE3434,6.0,KURTA,Mustard,JNE3434-KR
4087,JNE3434,5.0,KURTA,Mustard,JNE3434-KR
4088,JNE3434,6.0,KURTA,Mustard,JNE3434-KR
4089,JNE3434,3.0,KURTA,Mustard,JNE3434-KR
4097,JNE3435,16.0,KURTA,Pink,JNE3435-KR
4098,JNE3436,5.0,KURTA,White,JNE3436-KR
4100,JNE3436,3.0,KURTA,White,JNE3436-KR
4101,JNE3436,5.0,KURTA,White,JNE3436-KR
4102,JNE3436,3.0,KURTA,White,JNE3436-KR
4104,JNE3436,5.0,KURTA,White,JNE3436-KR
4105,JNE3437,11.0,KURTA,Mustard,JNE3437-KR
4108,JNE3437,31.0,KURTA,Mustard,JNE3437-KR
4112,JNE3438,3.0,KURTA,Light Green,JNE3438-KR
4113,JNE3438,7.0,KURTA,Light Green,JNE3438-KR
4114,JNE3438,28.0,KURTA,Light Green,JNE3438-KR
4115,JNE3438,4.0,KURTA,Light Green,JNE3438-KR
4116,JNE3438,7.0,KURTA,Light Green,JNE3438-KR
4117,JNE3438,6.0,KURTA,Light Green,JNE3438-KR
4127,JNE3439,15.0,KURTA,Blue,JNE3439-KR
4134,JNE3440,16.0,KURTA,White,JNE3440-KR
4140,JNE3441,18.0,KURTA,Pink,JNE3441-KR
4141,JNE3441,13.0,KURTA,Pink,JNE3441-KR
4142,JNE3441,17.0,KURTA,Pink,JNE3441-KR
4143,JNE3441,13.0,KURTA,Pink,JNE3441-KR
4148,JNE3443,4.0,KURTA,Beige,JNE3443-KR
4156,JNE3445,4.0,KURTA,White,JNE3445-KR
4157,JNE3445,7.0,KURTA,White,JNE3445-KR
4158,JNE3445,7.0,KURTA,White,JNE3445-KR
4162,JNE3446,3.0,KURTA,Grey,JNE3446-KR
4167,JNE3447,3.0,KURTA,Beige,JNE3447-KR
4168,JNE3447,4.0,KURTA,Beige,JNE3447-KR
4169,JNE3447,8.0,KURTA,Beige,JNE3447-KR
4171,JNE3447,4.0,KURTA,Beige,JNE3447-KR
4174,JNE3449,3.0,KURTA,Black,JNE3449-KR
4175,JNE3449,4.0,KURTA,Black,JNE3449-KR
4176,JNE3449,7.0,KURTA,Black,JNE3449-KR
4177,JNE3449,5.0,KURTA,Black,JNE3449-KR
4178,JNE3449,7.0,KURTA,Black,JNE3449-KR
4179,JNE3449,3.0,KURTA,Black,JNE3449-KR
4180,JNE3449,3.0,KURTA,Black,JNE3449-KR
4181,JNE3450,6.0,KURTA,Pink,JNE3450-KR
4182,JNE3450,7.0,KURTA,Pink,JNE3450-KR
4184,JNE3450,31.0,KURTA,Pink,JNE3450-KR
4185,JNE3450,17.0,KURTA,Pink,JNE3450-KR
4192,JNE3451,20.0,KURTA,Light Pink,JNE3451-KR
4194,JNE3451,6.0,KURTA,Light Pink,JNE3451-KR
4195,JNE3452,4.0,KURTA,Navy Blue,JNE3452-KR
4196,JNE3452,6.0,KURTA,Navy Blue,JNE3452-KR
4197,JNE3452,12.0,KURTA,Navy Blue,JNE3452-KR
4199,JNE3452,7.0,KURTA,Navy Blue,JNE3452-KR
4200,JNE3452,7.0,KURTA,Navy Blue,JNE3452-KR
4206,JNE3453,3.0,KURTA,Yellow,JNE3453-KR
4207,JNE3453,21.0,KURTA,Yellow,JNE3453-KR
4208,JNE3454,28.0,KURTA,Peach,JNE3454-KR
4212,JNE3454,24.0,KURTA,Peach,JNE3454-KR
4214,JNE3454,9.0,KURTA,Peach,JNE3454-KR
4215,JNE3455,7.0,KURTA,Black,JNE3455-KR
4216,JNE3455,18.0,KURTA,Black,JNE3455-KR
4217,JNE3455,16.0,KURTA,Black,JNE3455-KR
4218,JNE3455,15.0,KURTA,Black,JNE3455-KR
4220,JNE3455,13.0,KURTA,Black,JNE3455-KR
4222,JNE3456,3.0,KURTA,Brown,JNE3456-KR
4223,JNE3456,3.0,KURTA,Brown,JNE3456-KR
4224,JNE3456,5.0,KURTA,Brown,JNE3456-KR
4225,JNE3456,5.0,KURTA,Brown,JNE3456-KR
4227,JNE3456,3.0,KURTA,Brown,JNE3456-KR
4231,JNE3457,28.0,KURTA,Turquoise Blue,JNE3457-KR
4232,JNE3457,27.0,KURTA,Turquoise Blue,JNE3457-KR
4233,JNE3457,30.0,KURTA,Turquoise Blue,JNE3457-KR
4236,JNE3458,3.0,KURTA,Brown,JNE3458-KR
4237,JNE3458,24.0,KURTA,Brown,JNE3458-KR
4239,JNE3458,5.0,KURTA,Brown,JNE3458-KR
4241,JNE3458,12.0,KURTA,Brown,JNE3458-KR
4242,JNE3458,9.0,KURTA,Brown,JNE3458-KR
4243,JNE3459,21.0,KURTA,Navy Blue,JNE3459-KR
4245,JNE3459,8.0,KURTA,Navy Blue,JNE3459-KR
4247,JNE3459,11.0,KURTA,Navy Blue,JNE3459-KR
4248,JNE3459,6.0,KURTA,Navy Blue,JNE3459-KR
4249,JNE3459,5.0,KURTA,Navy Blue,JNE3459-KR
4250,JNE3460,24.0,KURTA,Maroon,JNE3460-KR
4254,JNE3460,21.0,KURTA,Maroon,JNE3460-KR
4255,JNE3460,27.0,KURTA,Maroon,JNE3460-KR
4256,JNE3461,4.0,KURTA,Teal,JNE3461-KR
4257,JNE3461,5.0,KURTA,Teal,JNE3461-KR
4263,JNE3462,16.0,KURTA,Mustard,JNE3462-KR
4264,JNE3462,23.0,KURTA,Mustard,JNE3462-KR
4266,JNE3462,25.0,KURTA,Mustard,JNE3462-KR
4267,JNE3462,4.0,KURTA,Mustard,JNE3462-KR
4268,JNE3462,19.0,KURTA,Mustard,JNE3462-KR
4278,JNE3464,18.0,KURTA,Teal,JNE3464-KR
4279,JNE3464,6.0,KURTA,Teal,JNE3464-KR
4280,JNE3464,21.0,KURTA,Teal,JNE3464-KR
4288,JNE3466,4.0,KURTA,Grey,JNE3466-KR
4289,JNE3466,4.0,KURTA,Grey,JNE3466-KR
4290,JNE3466,12.0,KURTA,Grey,JNE3466-KR
4292,JNE3466,11.0,KURTA,Grey,JNE3466-KR
4293,JNE3466,4.0,KURTA,Grey,JNE3466-KR
4296,JNE3467,5.0,KURTA,Black,JNE3467-KR
4297,JNE3467,4.0,KURTA,Black,JNE3467-KR
